0,0.0,0.0,0.00625,0.004166666666666667,0.00625,0.00625,0.0140625,0.010416666666666666,0.0171875,0.0125,0.0171875,0.016666666666666666,0.0171875,0.014583333333333334,0.025,0.035416666666666666,0.0234375,0.03333333333333333,0.021875,0.03333333333333333,0.0234375,0.03333333333333333,0.0234375,0.03333333333333333,0.0234375,0.03333333333333333,0.0234375,0.0375,0.021875,0.041666666666666664,0.0234375,0.04375
0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,-0.0015625,0.008333333333333333,0.0,0.010416666666666666,0.0015625,0.0125,-0.003125,0.010416666666666666,-0.003125,0.0125,-0.0046875,0.008333333333333333,-0.0046875,0.00625,-0.00625,-0.0125,-0.015625,-0.06666666666666667,-0.0171875,-0.08958333333333333,-0.0234375,-0.10833333333333334,-0.025,-0.10833333333333334,-0.0265625,-0.12708333333333333
0,0.0,0.0,0.0,0.004166666666666667,-0.0015625,0.008333333333333333,0.0,0.010416666666666666,0.0015625,0.0125,-0.003125,0.010416666666666666,-0.003125,0.0125,-0.0046875,0.008333333333333333,-0.0046875,0.00625,-0.00625,-0.0125,-0.015625,-0.06666666666666667,-0.0171875,-0.08958333333333333,-0.0234375,-0.10833333333333334,-0.025,-0.10833333333333334,-0.0265625,-0.12708333333333333,-0.0296875,-0.13958333333333334
0,0.0,0.0,-0.0015625,0.004166666666666667,0.0,0.00625,0.0015625,0.008333333333333333,-0.003125,0.00625,-0.003125,0.008333333333333333,-0.0046875,0.004166666666666667,-0.0046875,0.0020833333333333333,-0.00625,-0.016666666666666666,-0.015625,-0.07083333333333333,-0.0171875,-0.09375,-0.0234375,-0.1125,-0.025,-0.1125,-0.0265625,-0.13125,-0.0296875,-0.14375,-0.0296875,-0.14583333333333334
0,0.0,0.0,0.0015625,0.0020833333333333333,0.003125,0.004166666666666667,-0.0015625,0.0020833333333333333,-0.0015625,0.004166666666666667,-0.003125,0.0,-0.003125,-0.0020833333333333333,-0.0046875,-0.020833333333333332,-0.0140625,-0.075,-0.015625,-0.09791666666666667,-0.021875,-0.11666666666666667,-0.0234375,-0.11666666666666667,-0.025,-0.13541666666666666,-0.028125,-0.14791666666666667,-0.028125,-0.15,-0.03125,-0.15833333333333333
0,0.0,0.0,0.0015625,0.0020833333333333333,-0.003125,0.0,-0.003125,0.0020833333333333333,-0.0046875,-0.0020833333333333333,-0.0046875,-0.004166666666666667,-0.00625,-0.022916666666666665,-0.015625,-0.07708333333333334,-0.0171875,-0.1,-0.0234375,-0.11875,-0.025,-0.11875,-0.0265625,-0.1375,-0.0296875,-0.15,-0.0296875,-0.15208333333333332,-0.0328125,-0.16041666666666668,-0.0359375,-0.16875
0,0.0,0.0,-0.0046875,-0.0020833333333333333,-0.0046875,0.0,-0.00625,-0.004166666666666667,-0.00625,-0.00625,-0.0078125,-0.025,-0.0171875,-0.07916666666666666,-0.01875,-0.10208333333333333,-0.025,-0.12083333333333333,-0.0265625,-0.12083333333333333,-0.028125,-0.13958333333333334,-0.03125,-0.15208333333333332,-0.03125,-0.15416666666666667,-0.034375,-0.1625,-0.0375,-0.17083333333333334,-0.040625,-0.17708333333333334
0,0.0,0.0,-0.0015625,-0.004166666666666667,-0.0015625,-0.00625,-0.003125,-0.025,-0.0125,-0.07916666666666666,-0.0140625,-0.10208333333333333,-0.0203125,-0.12083333333333333,-0.021875,-0.12083333333333333,-0.0234375,-0.13958333333333334,-0.0265625,-0.15208333333333332,-0.0265625,-0.15416666666666667,-0.0296875,-0.1625,-0.0328125,-0.17083333333333334,-0.0359375,-0.17708333333333334,-0.034375,-0.17708333333333334,-0.0375,-0.18333333333333332
0,0.0,0.0,0.003125,0.0,0.0015625,0.0020833333333333333,0.0,0.0020833333333333333,-0.0015625,0.0,-0.0015625,-0.0020833333333333333,-0.0046875,-0.025,-0.0078125,-0.03125,-0.0078125,-0.03125,-0.0078125,-0.03125,-0.0078125,-0.03333333333333333,-0.009375,-0.035416666666666666,-0.0078125,-0.035416666666666666,-0.0078125,-0.029166666666666667,-0.0078125,-0.03125,-0.0078125,-0.029166666666666667
0,0.0,0.0,0.0015625,0.0,0.0015625,0.00625,0.0015625,0.004166666666666667,0.0015625,0.00625,0.0015625,0.010416666666666666,0.0,0.010416666666666666,0.003125,0.0125,0.0046875,0.016666666666666666,0.0015625,-0.06458333333333334,0.0,-0.09791666666666667,-0.0046875,-0.12291666666666666,-0.009375,-0.1375,-0.0125,-0.15,-0.0125,-0.15,-0.015625,-0.15416666666666667
